indic_bt,nace_r2,s_adj,unit,geo\time,date,value
IMPR,MIG_ING,NSA,PCH_M12_NSA,LV,2018-09-01,: 
IMPR,MIG_ING,NSA,PCH_M12_NSA,NL,2017-10-01,4.5 
IMPR,MIG_ING,NSA,PCH_M12_NSA,NL,2017-11-01,4.5 
IMPR,MIG_ING,NSA,PCH_M12_NSA,NL,2017-12-01,3.3 
IMPR,MIG_ING,NSA,PCH_M12_NSA,NL,2018-01-01,1.4 
IMPR,MIG_ING,NSA,PCH_M12_NSA,NL,2018-02-01,-0.4 
IMPR,MIG_ING,NSA,PCH_M12_NSA,NL,2018-03-01,-0.4 
IMPR,MIG_ING,NSA,PCH_M12_NSA,NL,2018-04-01,-0.2 p
IMPR,MIG_ING,NSA,PCH_M12_NSA,NL,2018-05-01,1.7 p
IMPR,MIG_ING,NSA,PCH_M12_NSA,NL,2018-06-01,3.0 p
IMPR,MIG_ING,NSA,PCH_M12_NSA,NL,2018-07-01,4.1 p
IMPR,MIG_ING,NSA,PCH_M12_NSA,NL,2018-08-01,4.9 p
IMPR,MIG_ING,NSA,PCH_M12_NSA,NL,2018-09-01,: 
IMPR,MIG_ING,NSA,PCH_M12_NSA,NO,2017-10-01,: c
IMPR,MIG_ING,NSA,PCH_M12_NSA,NO,2017-11-01,: c
IMPR,MIG_ING,NSA,PCH_M12_NSA,NO,2017-12-01,: c
IMPR,MIG_ING,NSA,PCH_M12_NSA,NO,2018-01-01,: c
IMPR,MIG_ING,NSA,PCH_M12_NSA,NO,2018-02-01,: c
IMPR,MIG_ING,NSA,PCH_M12_NSA,NO,2018-03-01,: c
IMPR,MIG_ING,NSA,PCH_M12_NSA,NO,2018-04-01,: c
IMPR,MIG_ING,NSA,PCH_M12_NSA,NO,2018-05-01,: c
IMPR,MIG_ING,NSA,PCH_M12_NSA,NO,2018-06-01,: c
IMPR,MIG_ING,NSA,PCH_M12_NSA,NO,2018-07-01,: c
IMPR,MIG_ING,NSA,PCH_M12_NSA,NO,2018-08-01,: c
IMPR,MIG_ING,NSA,PCH_M12_NSA,NO,2018-09-01,: c
IMPR,MIG_ING,NSA,PCH_M12_NSA,SE,2017-10-01,5.5 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SE,2017-11-01,4.6 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SE,2017-12-01,4.8 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SE,2018-01-01,4.5 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SE,2018-02-01,5.2 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SE,2018-03-01,6.9 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SE,2018-04-01,7.6 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SE,2018-05-01,9.7 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SE,2018-06-01,10.4 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SE,2018-07-01,11.3 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SE,2018-08-01,13.1 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SE,2018-09-01,: 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SI,2017-10-01,5.9 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SI,2017-11-01,5.3 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SI,2017-12-01,3.9 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SI,2018-01-01,2.8 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SI,2018-02-01,2.1 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SI,2018-03-01,1.3 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SI,2018-04-01,2.0 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SI,2018-05-01,3.1 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SI,2018-06-01,4.8 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SI,2018-07-01,4.7 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SI,2018-08-01,5.8 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SI,2018-09-01,: 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SK,2017-10-01,5.9 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SK,2017-11-01,5.6 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SK,2017-12-01,6.4 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SK,2018-01-01,5.9 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SK,2018-02-01,5.4 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SK,2018-03-01,4.6 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SK,2018-04-01,3.5 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SK,2018-05-01,3.6 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SK,2018-06-01,4.4 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SK,2018-07-01,4.6 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SK,2018-08-01,: 
IMPR,MIG_ING,NSA,PCH_M12_NSA,SK,2018-09-01,: 
IMPR,MIG_ING,NSA,PCH_M1_NSA,CH,2017-10-01,1.3 
IMPR,MIG_ING,NSA,PCH_M1_NSA,CH,2017-11-01,1.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,CH,2017-12-01,0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,CH,2018-01-01,0.7 
IMPR,MIG_ING,NSA,PCH_M1_NSA,CH,2018-02-01,1.0 
IMPR,MIG_ING,NSA,PCH_M1_NSA,CH,2018-03-01,-0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,CH,2018-04-01,0.3 
IMPR,MIG_ING,NSA,PCH_M1_NSA,CH,2018-05-01,2.0 
IMPR,MIG_ING,NSA,PCH_M1_NSA,CH,2018-06-01,-0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,CH,2018-07-01,-0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,CH,2018-08-01,-0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,CH,2018-09-01,-0.4 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DE,2017-10-01,0.7 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DE,2017-11-01,0.3 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DE,2017-12-01,0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DE,2018-01-01,0.8 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DE,2018-02-01,0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DE,2018-03-01,0.0 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DE,2018-04-01,0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DE,2018-05-01,0.9 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DE,2018-06-01,0.8 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DE,2018-07-01,-0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DE,2018-08-01,-0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DE,2018-09-01,: 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DK,2017-10-01,0.5 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DK,2017-11-01,0.7 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DK,2017-12-01,0.0 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DK,2018-01-01,0.9 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DK,2018-02-01,0.4 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DK,2018-03-01,-0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DK,2018-04-01,0.3 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DK,2018-05-01,-0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DK,2018-06-01,0.7 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DK,2018-07-01,0.3 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DK,2018-08-01,0.0 
IMPR,MIG_ING,NSA,PCH_M1_NSA,DK,2018-09-01,-0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EA19,2017-10-01,0.6 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EA19,2017-11-01,0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EA19,2017-12-01,0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EA19,2018-01-01,0.4 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EA19,2018-02-01,0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EA19,2018-03-01,0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EA19,2018-04-01,0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EA19,2018-05-01,0.7 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EA19,2018-06-01,0.6 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EA19,2018-07-01,-0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EA19,2018-08-01,: 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EA19,2018-09-01,: 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EE,2017-10-01,0.8 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EE,2017-11-01,0.6 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EE,2017-12-01,-0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EE,2018-01-01,0.6 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EE,2018-02-01,0.4 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EE,2018-03-01,0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EE,2018-04-01,0.0 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EE,2018-05-01,1.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EE,2018-06-01,1.3 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EE,2018-07-01,-0.3 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EE,2018-08-01,0.3 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EE,2018-09-01,0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EL,2017-10-01,0.3 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EL,2017-11-01,0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EL,2017-12-01,0.3 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EL,2018-01-01,0.0 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EL,2018-02-01,-0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EL,2018-03-01,0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EL,2018-04-01,0.0 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EL,2018-05-01,0.3 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EL,2018-06-01,0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EL,2018-07-01,-0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EL,2018-08-01,0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,EL,2018-09-01,: 
IMPR,MIG_ING,NSA,PCH_M1_NSA,ES,2017-10-01,0.6 
IMPR,MIG_ING,NSA,PCH_M1_NSA,ES,2017-11-01,0.4 
IMPR,MIG_ING,NSA,PCH_M1_NSA,ES,2017-12-01,0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,ES,2018-01-01,0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,ES,2018-02-01,0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,ES,2018-03-01,0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,ES,2018-04-01,0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,ES,2018-05-01,0.8 
IMPR,MIG_ING,NSA,PCH_M1_NSA,ES,2018-06-01,0.5 p
IMPR,MIG_ING,NSA,PCH_M1_NSA,ES,2018-07-01,0.4 p
IMPR,MIG_ING,NSA,PCH_M1_NSA,ES,2018-08-01,0.2 p
IMPR,MIG_ING,NSA,PCH_M1_NSA,ES,2018-09-01,: 
IMPR,MIG_ING,NSA,PCH_M1_NSA,FI,2017-10-01,0.6 
IMPR,MIG_ING,NSA,PCH_M1_NSA,FI,2017-11-01,0.4 
IMPR,MIG_ING,NSA,PCH_M1_NSA,FI,2017-12-01,0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,FI,2018-01-01,0.3 
IMPR,MIG_ING,NSA,PCH_M1_NSA,FI,2018-02-01,0.7 
IMPR,MIG_ING,NSA,PCH_M1_NSA,FI,2018-03-01,0.4 
IMPR,MIG_ING,NSA,PCH_M1_NSA,FI,2018-04-01,0.9 
IMPR,MIG_ING,NSA,PCH_M1_NSA,FI,2018-05-01,1.0 
IMPR,MIG_ING,NSA,PCH_M1_NSA,FI,2018-06-01,0.4 
IMPR,MIG_ING,NSA,PCH_M1_NSA,FI,2018-07-01,-0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,FI,2018-08-01,0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,FI,2018-09-01,: 
IMPR,MIG_ING,NSA,PCH_M1_NSA,FR,2017-10-01,0.7 
IMPR,MIG_ING,NSA,PCH_M1_NSA,FR,2017-11-01,-0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,FR,2017-12-01,0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,FR,2018-01-01,0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,FR,2018-02-01,0.0 
IMPR,MIG_ING,NSA,PCH_M1_NSA,FR,2018-03-01,0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,FR,2018-04-01,0.4 
IMPR,MIG_ING,NSA,PCH_M1_NSA,FR,2018-05-01,0.4 
IMPR,MIG_ING,NSA,PCH_M1_NSA,FR,2018-06-01,0.7 p
IMPR,MIG_ING,NSA,PCH_M1_NSA,FR,2018-07-01,-0.1 p
IMPR,MIG_ING,NSA,PCH_M1_NSA,FR,2018-08-01,0.0 p
IMPR,MIG_ING,NSA,PCH_M1_NSA,FR,2018-09-01,: 
IMPR,MIG_ING,NSA,PCH_M1_NSA,IT,2017-10-01,0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,IT,2017-11-01,0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,IT,2017-12-01,0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,IT,2018-01-01,0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,IT,2018-02-01,0.0 
IMPR,MIG_ING,NSA,PCH_M1_NSA,IT,2018-03-01,0.3 
IMPR,MIG_ING,NSA,PCH_M1_NSA,IT,2018-04-01,0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,IT,2018-05-01,0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,IT,2018-06-01,0.5 
IMPR,MIG_ING,NSA,PCH_M1_NSA,IT,2018-07-01,0.4 
IMPR,MIG_ING,NSA,PCH_M1_NSA,IT,2018-08-01,0.2 p
IMPR,MIG_ING,NSA,PCH_M1_NSA,IT,2018-09-01,: 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LT,2017-10-01,0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LT,2017-11-01,0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LT,2017-12-01,0.3 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LT,2018-01-01,0.6 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LT,2018-02-01,0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LT,2018-03-01,0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LT,2018-04-01,0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LT,2018-05-01,0.6 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LT,2018-06-01,0.6 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LT,2018-07-01,0.0 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LT,2018-08-01,: 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LT,2018-09-01,: 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LV,2017-10-01,-0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LV,2017-11-01,0.9 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LV,2017-12-01,-0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LV,2018-01-01,0.0 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LV,2018-02-01,-0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LV,2018-03-01,0.4 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LV,2018-04-01,-0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LV,2018-05-01,0.4 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LV,2018-06-01,0.7 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LV,2018-07-01,-0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LV,2018-08-01,0.3 
IMPR,MIG_ING,NSA,PCH_M1_NSA,LV,2018-09-01,: 
IMPR,MIG_ING,NSA,PCH_M1_NSA,NL,2017-10-01,0.9 
IMPR,MIG_ING,NSA,PCH_M1_NSA,NL,2017-11-01,0.7 
IMPR,MIG_ING,NSA,PCH_M1_NSA,NL,2017-12-01,0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,NL,2018-01-01,0.3 
IMPR,MIG_ING,NSA,PCH_M1_NSA,NL,2018-02-01,-0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,NL,2018-03-01,0.3 
IMPR,MIG_ING,NSA,PCH_M1_NSA,NL,2018-04-01,0.2 p
IMPR,MIG_ING,NSA,PCH_M1_NSA,NL,2018-05-01,0.8 p
IMPR,MIG_ING,NSA,PCH_M1_NSA,NL,2018-06-01,0.7 p
IMPR,MIG_ING,NSA,PCH_M1_NSA,NL,2018-07-01,0.0 p
IMPR,MIG_ING,NSA,PCH_M1_NSA,NL,2018-08-01,0.5 p
IMPR,MIG_ING,NSA,PCH_M1_NSA,NL,2018-09-01,: 
IMPR,MIG_ING,NSA,PCH_M1_NSA,NO,2017-10-01,: c
IMPR,MIG_ING,NSA,PCH_M1_NSA,NO,2017-11-01,: c
IMPR,MIG_ING,NSA,PCH_M1_NSA,NO,2017-12-01,: c
IMPR,MIG_ING,NSA,PCH_M1_NSA,NO,2018-01-01,: c
IMPR,MIG_ING,NSA,PCH_M1_NSA,NO,2018-02-01,: c
IMPR,MIG_ING,NSA,PCH_M1_NSA,NO,2018-03-01,: c
IMPR,MIG_ING,NSA,PCH_M1_NSA,NO,2018-04-01,: c
IMPR,MIG_ING,NSA,PCH_M1_NSA,NO,2018-05-01,: c
IMPR,MIG_ING,NSA,PCH_M1_NSA,NO,2018-06-01,: c
IMPR,MIG_ING,NSA,PCH_M1_NSA,NO,2018-07-01,: c
IMPR,MIG_ING,NSA,PCH_M1_NSA,NO,2018-08-01,: c
IMPR,MIG_ING,NSA,PCH_M1_NSA,NO,2018-09-01,: c
IMPR,MIG_ING,NSA,PCH_M1_NSA,SE,2017-10-01,0.4 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SE,2017-11-01,1.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SE,2017-12-01,2.5 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SE,2018-01-01,1.4 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SE,2018-02-01,-0.5 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SE,2018-03-01,1.8 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SE,2018-04-01,1.4 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SE,2018-05-01,2.6 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SE,2018-06-01,0.8 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SE,2018-07-01,0.7 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SE,2018-08-01,0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SE,2018-09-01,: 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SI,2017-10-01,0.9 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SI,2017-11-01,0.8 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SI,2017-12-01,0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SI,2018-01-01,0.5 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SI,2018-02-01,0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SI,2018-03-01,0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SI,2018-04-01,1.0 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SI,2018-05-01,0.5 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SI,2018-06-01,0.8 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SI,2018-07-01,-0.3 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SI,2018-08-01,0.8 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SI,2018-09-01,: 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SK,2017-10-01,0.7 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SK,2017-11-01,0.6 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SK,2017-12-01,1.3 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SK,2018-01-01,0.3 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SK,2018-02-01,0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SK,2018-03-01,-0.3 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SK,2018-04-01,-0.1 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SK,2018-05-01,1.0 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SK,2018-06-01,0.4 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SK,2018-07-01,0.2 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SK,2018-08-01,: 
IMPR,MIG_ING,NSA,PCH_M1_NSA,SK,2018-09-01,: 
