unit,product,indic_nrg,geotime,date,value
KTOE,0000,B_102010,LT,2001-01-01,
KTOE,0000,B_102010,LT,2002-01-01,
KTOE,0000,B_102010,LT,2003-01-01,
KTOE,0000,B_102010,LT,2004-01-01,
KTOE,0000,B_102010,LT,2005-01-01,
KTOE,0000,B_102010,LT,2006-01-01,
KTOE,0000,B_102010,LT,2007-01-01,
KTOE,0000,B_102010,LT,2008-01-01,
KTOE,0000,B_102010,LT,2009-01-01,
KTOE,0000,B_102010,LT,2010-01-01,
KTOE,0000,B_102010,LT,2011-01-01,
KTOE,0000,B_102010,LT,2012-01-01,
KTOE,0000,B_102010,LT,2013-01-01,
KTOE,0000,B_102010,LT,2014-01-01,
KTOE,0000,B_102010,LT,2015-01-01,
KTOE,0000,B_102010,LT,2016-01-01,
KTOE,0000,B_102010,LU,1990-01-01,
KTOE,0000,B_102010,LU,1991-01-01,
KTOE,0000,B_102010,LU,1992-01-01,
KTOE,0000,B_102010,LU,1993-01-01,
KTOE,0000,B_102010,LU,1994-01-01,
KTOE,0000,B_102010,LU,1995-01-01,
KTOE,0000,B_102010,LU,1996-01-01,
KTOE,0000,B_102010,LU,1997-01-01,
KTOE,0000,B_102010,LU,1998-01-01,
KTOE,0000,B_102010,LU,1999-01-01,
KTOE,0000,B_102010,LU,2000-01-01,
KTOE,0000,B_102010,LU,2001-01-01,
KTOE,0000,B_102010,LU,2002-01-01,
KTOE,0000,B_102010,LU,2003-01-01,
KTOE,0000,B_102010,LU,2004-01-01,
KTOE,0000,B_102010,LU,2005-01-01,
KTOE,0000,B_102010,LU,2006-01-01,
KTOE,0000,B_102010,LU,2007-01-01,
KTOE,0000,B_102010,LU,2008-01-01,
KTOE,0000,B_102010,LU,2009-01-01,
KTOE,0000,B_102010,LU,2010-01-01,
KTOE,0000,B_102010,LU,2011-01-01,
KTOE,0000,B_102010,LU,2012-01-01,
KTOE,0000,B_102010,LU,2013-01-01,
KTOE,0000,B_102010,LU,2014-01-01,
KTOE,0000,B_102010,LU,2015-01-01,
KTOE,0000,B_102010,LU,2016-01-01,
KTOE,0000,B_102010,LV,1990-01-01,
KTOE,0000,B_102010,LV,1991-01-01,
KTOE,0000,B_102010,LV,1992-01-01,
KTOE,0000,B_102010,LV,1993-01-01,
KTOE,0000,B_102010,LV,1994-01-01,
KTOE,0000,B_102010,LV,1995-01-01,
KTOE,0000,B_102010,LV,1996-01-01,
KTOE,0000,B_102010,LV,1997-01-01,
KTOE,0000,B_102010,LV,1998-01-01,
KTOE,0000,B_102010,LV,1999-01-01,
KTOE,0000,B_102010,LV,2000-01-01,
KTOE,0000,B_102010,LV,2001-01-01,
KTOE,0000,B_102010,LV,2002-01-01,
KTOE,0000,B_102010,LV,2003-01-01,
KTOE,0000,B_102010,LV,2004-01-01,
KTOE,0000,B_102010,LV,2005-01-01,
KTOE,0000,B_102010,LV,2006-01-01,
KTOE,0000,B_102010,LV,2007-01-01,
KTOE,0000,B_102010,LV,2008-01-01,
KTOE,0000,B_102010,LV,2009-01-01,
KTOE,0000,B_102010,LV,2010-01-01,
KTOE,0000,B_102010,LV,2011-01-01,
KTOE,0000,B_102010,LV,2012-01-01,
KTOE,0000,B_102010,LV,2013-01-01,
KTOE,0000,B_102010,LV,2014-01-01,
KTOE,0000,B_102010,LV,2015-01-01,
KTOE,0000,B_102010,LV,2016-01-01,
KTOE,0000,B_102010,ME,1990-01-01,
KTOE,0000,B_102010,ME,1991-01-01,
KTOE,0000,B_102010,ME,1992-01-01,
KTOE,0000,B_102010,ME,1993-01-01,
KTOE,0000,B_102010,ME,1994-01-01,
KTOE,0000,B_102010,ME,1995-01-01,
KTOE,0000,B_102010,ME,1996-01-01,
KTOE,0000,B_102010,ME,1997-01-01,
KTOE,0000,B_102010,ME,1998-01-01,
KTOE,0000,B_102010,ME,1999-01-01,
KTOE,0000,B_102010,ME,2000-01-01,
KTOE,0000,B_102010,ME,2001-01-01,
KTOE,0000,B_102010,ME,2002-01-01,
KTOE,0000,B_102010,ME,2003-01-01,
KTOE,0000,B_102010,ME,2004-01-01,
KTOE,0000,B_102010,ME,2005-01-01,
KTOE,0000,B_102010,ME,2006-01-01,
KTOE,0000,B_102010,ME,2007-01-01,
KTOE,0000,B_102010,ME,2008-01-01,
KTOE,0000,B_102010,ME,2009-01-01,
KTOE,0000,B_102010,ME,2010-01-01,
KTOE,0000,B_102010,ME,2011-01-01,
KTOE,0000,B_102010,ME,2012-01-01,
KTOE,0000,B_102010,ME,2013-01-01,
KTOE,0000,B_102010,ME,2014-01-01,
KTOE,0000,B_102010,ME,2015-01-01,
KTOE,0000,B_102010,ME,2016-01-01,
KTOE,0000,B_102010,MK,1990-01-01,
KTOE,0000,B_102010,MK,1991-01-01,
KTOE,0000,B_102010,MK,1992-01-01,
KTOE,0000,B_102010,MK,1993-01-01,
KTOE,0000,B_102010,MK,1994-01-01,
KTOE,0000,B_102010,MK,1995-01-01,
KTOE,0000,B_102010,MK,1996-01-01,
KTOE,0000,B_102010,MK,1997-01-01,
KTOE,0000,B_102010,MK,1998-01-01,
KTOE,0000,B_102010,MK,1999-01-01,
KTOE,0000,B_102010,MK,2000-01-01,
KTOE,0000,B_102010,MK,2001-01-01,
KTOE,0000,B_102010,MK,2002-01-01,
KTOE,0000,B_102010,MK,2003-01-01,
KTOE,0000,B_102010,MK,2004-01-01,
KTOE,0000,B_102010,MK,2005-01-01,
KTOE,0000,B_102010,MK,2006-01-01,
KTOE,0000,B_102010,MK,2007-01-01,
KTOE,0000,B_102010,MK,2008-01-01,
KTOE,0000,B_102010,MK,2009-01-01,
KTOE,0000,B_102010,MK,2010-01-01,
KTOE,0000,B_102010,MK,2011-01-01,
KTOE,0000,B_102010,MK,2012-01-01,
KTOE,0000,B_102010,MK,2013-01-01,
KTOE,0000,B_102010,MK,2014-01-01,
KTOE,0000,B_102010,MK,2015-01-01,
KTOE,0000,B_102010,MK,2016-01-01,
KTOE,0000,B_102010,MT,1990-01-01,
KTOE,0000,B_102010,MT,1991-01-01,
KTOE,0000,B_102010,MT,1992-01-01,
KTOE,0000,B_102010,MT,1993-01-01,
KTOE,0000,B_102010,MT,1994-01-01,
KTOE,0000,B_102010,MT,1995-01-01,
KTOE,0000,B_102010,MT,1996-01-01,
KTOE,0000,B_102010,MT,1997-01-01,
KTOE,0000,B_102010,MT,1998-01-01,
KTOE,0000,B_102010,MT,1999-01-01,
KTOE,0000,B_102010,MT,2000-01-01,
KTOE,0000,B_102010,MT,2001-01-01,
KTOE,0000,B_102010,MT,2002-01-01,
KTOE,0000,B_102010,MT,2003-01-01,
KTOE,0000,B_102010,MT,2004-01-01,
KTOE,0000,B_102010,MT,2005-01-01,
KTOE,0000,B_102010,MT,2006-01-01,
KTOE,0000,B_102010,MT,2007-01-01,
KTOE,0000,B_102010,MT,2008-01-01,
KTOE,0000,B_102010,MT,2009-01-01,
KTOE,0000,B_102010,MT,2010-01-01,
KTOE,0000,B_102010,MT,2011-01-01,
KTOE,0000,B_102010,MT,2012-01-01,
KTOE,0000,B_102010,MT,2013-01-01,
KTOE,0000,B_102010,MT,2014-01-01,
KTOE,0000,B_102010,MT,2015-01-01,
KTOE,0000,B_102010,MT,2016-01-01,
KTOE,0000,B_102010,NL,1990-01-01,
KTOE,0000,B_102010,NL,1991-01-01,
KTOE,0000,B_102010,NL,1992-01-01,
KTOE,0000,B_102010,NL,1993-01-01,
KTOE,0000,B_102010,NL,1994-01-01,
KTOE,0000,B_102010,NL,1995-01-01,
KTOE,0000,B_102010,NL,1996-01-01,
KTOE,0000,B_102010,NL,1997-01-01,
KTOE,0000,B_102010,NL,1998-01-01,
KTOE,0000,B_102010,NL,1999-01-01,
KTOE,0000,B_102010,NL,2000-01-01,
KTOE,0000,B_102010,NL,2001-01-01,
KTOE,0000,B_102010,NL,2002-01-01,
KTOE,0000,B_102010,NL,2003-01-01,
KTOE,0000,B_102010,NL,2004-01-01,
KTOE,0000,B_102010,NL,2005-01-01,
KTOE,0000,B_102010,NL,2006-01-01,
KTOE,0000,B_102010,NL,2007-01-01,
KTOE,0000,B_102010,NL,2008-01-01,
KTOE,0000,B_102010,NL,2009-01-01,
KTOE,0000,B_102010,NL,2010-01-01,
KTOE,0000,B_102010,NL,2011-01-01,
KTOE,0000,B_102010,NL,2012-01-01,
KTOE,0000,B_102010,NL,2013-01-01,
KTOE,0000,B_102010,NL,2014-01-01,
KTOE,0000,B_102010,NL,2015-01-01,
KTOE,0000,B_102010,NL,2016-01-01,
KTOE,0000,B_102010,NO,1990-01-01,
KTOE,0000,B_102010,NO,1991-01-01,
KTOE,0000,B_102010,NO,1992-01-01,
KTOE,0000,B_102010,NO,1993-01-01,
KTOE,0000,B_102010,NO,1994-01-01,
KTOE,0000,B_102010,NO,1995-01-01,
KTOE,0000,B_102010,NO,1996-01-01,
KTOE,0000,B_102010,NO,1997-01-01,
KTOE,0000,B_102010,NO,1998-01-01,
KTOE,0000,B_102010,NO,1999-01-01,
KTOE,0000,B_102010,NO,2000-01-01,
KTOE,0000,B_102010,NO,2001-01-01,
KTOE,0000,B_102010,NO,2002-01-01,
KTOE,0000,B_102010,NO,2003-01-01,
KTOE,0000,B_102010,NO,2004-01-01,
KTOE,0000,B_102010,NO,2005-01-01,
KTOE,0000,B_102010,NO,2006-01-01,
KTOE,0000,B_102010,NO,2007-01-01,
KTOE,0000,B_102010,NO,2008-01-01,
KTOE,0000,B_102010,NO,2009-01-01,
KTOE,0000,B_102010,NO,2010-01-01,
KTOE,0000,B_102010,NO,2011-01-01,
KTOE,0000,B_102010,NO,2012-01-01,
KTOE,0000,B_102010,NO,2013-01-01,
KTOE,0000,B_102010,NO,2014-01-01,
KTOE,0000,B_102010,NO,2015-01-01,
KTOE,0000,B_102010,NO,2016-01-01,
KTOE,0000,B_102010,PL,1990-01-01,
KTOE,0000,B_102010,PL,1991-01-01,
KTOE,0000,B_102010,PL,1992-01-01,
KTOE,0000,B_102010,PL,1993-01-01,
KTOE,0000,B_102010,PL,1994-01-01,
KTOE,0000,B_102010,PL,1995-01-01,
KTOE,0000,B_102010,PL,1996-01-01,
KTOE,0000,B_102010,PL,1997-01-01,
KTOE,0000,B_102010,PL,1998-01-01,
KTOE,0000,B_102010,PL,1999-01-01,
KTOE,0000,B_102010,PL,2000-01-01,
KTOE,0000,B_102010,PL,2001-01-01,
KTOE,0000,B_102010,PL,2002-01-01,
KTOE,0000,B_102010,PL,2003-01-01,
KTOE,0000,B_102010,PL,2004-01-01,
KTOE,0000,B_102010,PL,2005-01-01,
KTOE,0000,B_102010,PL,2006-01-01,
KTOE,0000,B_102010,PL,2007-01-01,
KTOE,0000,B_102010,PL,2008-01-01,
KTOE,0000,B_102010,PL,2009-01-01,
KTOE,0000,B_102010,PL,2010-01-01,
KTOE,0000,B_102010,PL,2011-01-01,
KTOE,0000,B_102010,PL,2012-01-01,
KTOE,0000,B_102010,PL,2013-01-01,
KTOE,0000,B_102010,PL,2014-01-01,
KTOE,0000,B_102010,PL,2015-01-01,
KTOE,0000,B_102010,PL,2016-01-01,
KTOE,0000,B_102010,PT,1990-01-01,
KTOE,0000,B_102010,PT,1991-01-01,
KTOE,0000,B_102010,PT,1992-01-01,
KTOE,0000,B_102010,PT,1993-01-01,
KTOE,0000,B_102010,PT,1994-01-01,
KTOE,0000,B_102010,PT,1995-01-01,
KTOE,0000,B_102010,PT,1996-01-01,
KTOE,0000,B_102010,PT,1997-01-01,
KTOE,0000,B_102010,PT,1998-01-01,
KTOE,0000,B_102010,PT,1999-01-01,
KTOE,0000,B_102010,PT,2000-01-01,
KTOE,0000,B_102010,PT,2001-01-01,
KTOE,0000,B_102010,PT,2002-01-01,
KTOE,0000,B_102010,PT,2003-01-01,
KTOE,0000,B_102010,PT,2004-01-01,
KTOE,0000,B_102010,PT,2005-01-01,
KTOE,0000,B_102010,PT,2006-01-01,
KTOE,0000,B_102010,PT,2007-01-01,
KTOE,0000,B_102010,PT,2008-01-01,
KTOE,0000,B_102010,PT,2009-01-01,
KTOE,0000,B_102010,PT,2010-01-01,
KTOE,0000,B_102010,PT,2011-01-01,
KTOE,0000,B_102010,PT,2012-01-01,
KTOE,0000,B_102010,PT,2013-01-01,
KTOE,0000,B_102010,PT,2014-01-01,
KTOE,0000,B_102010,PT,2015-01-01,
KTOE,0000,B_102010,PT,2016-01-01,
KTOE,0000,B_102010,RO,1990-01-01,
KTOE,0000,B_102010,RO,1991-01-01,
KTOE,0000,B_102010,RO,1992-01-01,
KTOE,0000,B_102010,RO,1993-01-01,
KTOE,0000,B_102010,RO,1994-01-01,
KTOE,0000,B_102010,RO,1995-01-01,
KTOE,0000,B_102010,RO,1996-01-01,
KTOE,0000,B_102010,RO,1997-01-01,
KTOE,0000,B_102010,RO,1998-01-01,
KTOE,0000,B_102010,RO,1999-01-01,
KTOE,0000,B_102010,RO,2000-01-01,
KTOE,0000,B_102010,RO,2001-01-01,
KTOE,0000,B_102010,RO,2002-01-01,
KTOE,0000,B_102010,RO,2003-01-01,
KTOE,0000,B_102010,RO,2004-01-01,
KTOE,0000,B_102010,RO,2005-01-01,
KTOE,0000,B_102010,RO,2006-01-01,
KTOE,0000,B_102010,RO,2007-01-01,
KTOE,0000,B_102010,RO,2008-01-01,
KTOE,0000,B_102010,RO,2009-01-01,
KTOE,0000,B_102010,RO,2010-01-01,
KTOE,0000,B_102010,RO,2011-01-01,
KTOE,0000,B_102010,RO,2012-01-01,
KTOE,0000,B_102010,RO,2013-01-01,
KTOE,0000,B_102010,RO,2014-01-01,
KTOE,0000,B_102010,RO,2015-01-01,
KTOE,0000,B_102010,RO,2016-01-01,
KTOE,0000,B_102010,RS,1990-01-01,
KTOE,0000,B_102010,RS,1991-01-01,
KTOE,0000,B_102010,RS,1992-01-01,
KTOE,0000,B_102010,RS,1993-01-01,
KTOE,0000,B_102010,RS,1994-01-01,
KTOE,0000,B_102010,RS,1995-01-01,
KTOE,0000,B_102010,RS,1996-01-01,
KTOE,0000,B_102010,RS,1997-01-01,
KTOE,0000,B_102010,RS,1998-01-01,
KTOE,0000,B_102010,RS,1999-01-01,
KTOE,0000,B_102010,RS,2000-01-01,
KTOE,0000,B_102010,RS,2001-01-01,
KTOE,0000,B_102010,RS,2002-01-01,
KTOE,0000,B_102010,RS,2003-01-01,
KTOE,0000,B_102010,RS,2004-01-01,
KTOE,0000,B_102010,RS,2005-01-01,
KTOE,0000,B_102010,RS,2006-01-01,
KTOE,0000,B_102010,RS,2007-01-01,
KTOE,0000,B_102010,RS,2008-01-01,
KTOE,0000,B_102010,RS,2009-01-01,
KTOE,0000,B_102010,RS,2010-01-01,
KTOE,0000,B_102010,RS,2011-01-01,
KTOE,0000,B_102010,RS,2012-01-01,
KTOE,0000,B_102010,RS,2013-01-01,
KTOE,0000,B_102010,RS,2014-01-01,
KTOE,0000,B_102010,RS,2015-01-01,
KTOE,0000,B_102010,RS,2016-01-01,
KTOE,0000,B_102010,SE,1990-01-01,
KTOE,0000,B_102010,SE,1991-01-01,
KTOE,0000,B_102010,SE,1992-01-01,
KTOE,0000,B_102010,SE,1993-01-01,
KTOE,0000,B_102010,SE,1994-01-01,
KTOE,0000,B_102010,SE,1995-01-01,
KTOE,0000,B_102010,SE,1996-01-01,
KTOE,0000,B_102010,SE,1997-01-01,
KTOE,0000,B_102010,SE,1998-01-01,
KTOE,0000,B_102010,SE,1999-01-01,
KTOE,0000,B_102010,SE,2000-01-01,
KTOE,0000,B_102010,SE,2001-01-01,
KTOE,0000,B_102010,SE,2002-01-01,
KTOE,0000,B_102010,SE,2003-01-01,
KTOE,0000,B_102010,SE,2004-01-01,
KTOE,0000,B_102010,SE,2005-01-01,
KTOE,0000,B_102010,SE,2006-01-01,
KTOE,0000,B_102010,SE,2007-01-01,
KTOE,0000,B_102010,SE,2008-01-01,
KTOE,0000,B_102010,SE,2009-01-01,
KTOE,0000,B_102010,SE,2010-01-01,
KTOE,0000,B_102010,SE,2011-01-01,
KTOE,0000,B_102010,SE,2012-01-01,
KTOE,0000,B_102010,SE,2013-01-01,
KTOE,0000,B_102010,SE,2014-01-01,
KTOE,0000,B_102010,SE,2015-01-01,
KTOE,0000,B_102010,SE,2016-01-01,
KTOE,0000,B_102010,SI,1990-01-01,
KTOE,0000,B_102010,SI,1991-01-01,
KTOE,0000,B_102010,SI,1992-01-01,
KTOE,0000,B_102010,SI,1993-01-01,
KTOE,0000,B_102010,SI,1994-01-01,
KTOE,0000,B_102010,SI,1995-01-01,
KTOE,0000,B_102010,SI,1996-01-01,
KTOE,0000,B_102010,SI,1997-01-01,
KTOE,0000,B_102010,SI,1998-01-01,
KTOE,0000,B_102010,SI,1999-01-01,
KTOE,0000,B_102010,SI,2000-01-01,
KTOE,0000,B_102010,SI,2001-01-01,
KTOE,0000,B_102010,SI,2002-01-01,
KTOE,0000,B_102010,SI,2003-01-01,
KTOE,0000,B_102010,SI,2004-01-01,
KTOE,0000,B_102010,SI,2005-01-01,
KTOE,0000,B_102010,SI,2006-01-01,
KTOE,0000,B_102010,SI,2007-01-01,
KTOE,0000,B_102010,SI,2008-01-01,
KTOE,0000,B_102010,SI,2009-01-01,
KTOE,0000,B_102010,SI,2010-01-01,
KTOE,0000,B_102010,SI,2011-01-01,
KTOE,0000,B_102010,SI,2012-01-01,
KTOE,0000,B_102010,SI,2013-01-01,
KTOE,0000,B_102010,SI,2014-01-01,
KTOE,0000,B_102010,SI,2015-01-01,
KTOE,0000,B_102010,SI,2016-01-01,
KTOE,0000,B_102010,SK,1990-01-01,
KTOE,0000,B_102010,SK,1991-01-01,
KTOE,0000,B_102010,SK,1992-01-01,
KTOE,0000,B_102010,SK,1993-01-01,
KTOE,0000,B_102010,SK,1994-01-01,
KTOE,0000,B_102010,SK,1995-01-01,
KTOE,0000,B_102010,SK,1996-01-01,
KTOE,0000,B_102010,SK,1997-01-01,
KTOE,0000,B_102010,SK,1998-01-01,
KTOE,0000,B_102010,SK,1999-01-01,
KTOE,0000,B_102010,SK,2000-01-01,
KTOE,0000,B_102010,SK,2001-01-01,
KTOE,0000,B_102010,SK,2002-01-01,
KTOE,0000,B_102010,SK,2003-01-01,
KTOE,0000,B_102010,SK,2004-01-01,
KTOE,0000,B_102010,SK,2005-01-01,
KTOE,0000,B_102010,SK,2006-01-01,
KTOE,0000,B_102010,SK,2007-01-01,
KTOE,0000,B_102010,SK,2008-01-01,
KTOE,0000,B_102010,SK,2009-01-01,
KTOE,0000,B_102010,SK,2010-01-01,
KTOE,0000,B_102010,SK,2011-01-01,
KTOE,0000,B_102010,SK,2012-01-01,
KTOE,0000,B_102010,SK,2013-01-01,
KTOE,0000,B_102010,SK,2014-01-01,
KTOE,0000,B_102010,SK,2015-01-01,
KTOE,0000,B_102010,SK,2016-01-01,
KTOE,0000,B_102010,TR,1990-01-01,
KTOE,0000,B_102010,TR,1991-01-01,
KTOE,0000,B_102010,TR,1992-01-01,
KTOE,0000,B_102010,TR,1993-01-01,
KTOE,0000,B_102010,TR,1994-01-01,
KTOE,0000,B_102010,TR,1995-01-01,
KTOE,0000,B_102010,TR,1996-01-01,
KTOE,0000,B_102010,TR,1997-01-01,
KTOE,0000,B_102010,TR,1998-01-01,
KTOE,0000,B_102010,TR,1999-01-01,
KTOE,0000,B_102010,TR,2000-01-01,
KTOE,0000,B_102010,TR,2001-01-01,
KTOE,0000,B_102010,TR,2002-01-01,
KTOE,0000,B_102010,TR,2003-01-01,
KTOE,0000,B_102010,TR,2004-01-01,
KTOE,0000,B_102010,TR,2005-01-01,
KTOE,0000,B_102010,TR,2006-01-01,
KTOE,0000,B_102010,TR,2007-01-01,
KTOE,0000,B_102010,TR,2008-01-01,
KTOE,0000,B_102010,TR,2009-01-01,
KTOE,0000,B_102010,TR,2010-01-01,
KTOE,0000,B_102010,TR,2011-01-01,
KTOE,0000,B_102010,TR,2012-01-01,
KTOE,0000,B_102010,TR,2013-01-01,
KTOE,0000,B_102010,TR,2014-01-01,
KTOE,0000,B_102010,TR,2015-01-01,
KTOE,0000,B_102010,TR,2016-01-01,
KTOE,0000,B_102010,UK,1990-01-01,
KTOE,0000,B_102010,UK,1991-01-01,
KTOE,0000,B_102010,UK,1992-01-01,
KTOE,0000,B_102010,UK,1993-01-01,
KTOE,0000,B_102010,UK,1994-01-01,
KTOE,0000,B_102010,UK,1995-01-01,
KTOE,0000,B_102010,UK,1996-01-01,
KTOE,0000,B_102010,UK,1997-01-01,
KTOE,0000,B_102010,UK,1998-01-01,
KTOE,0000,B_102010,UK,1999-01-01,
KTOE,0000,B_102010,UK,2000-01-01,
KTOE,0000,B_102010,UK,2001-01-01,
KTOE,0000,B_102010,UK,2002-01-01,
KTOE,0000,B_102010,UK,2003-01-01,
KTOE,0000,B_102010,UK,2004-01-01,
KTOE,0000,B_102010,UK,2005-01-01,
KTOE,0000,B_102010,UK,2006-01-01,
KTOE,0000,B_102010,UK,2007-01-01,
KTOE,0000,B_102010,UK,2008-01-01,
KTOE,0000,B_102010,UK,2009-01-01,
KTOE,0000,B_102010,UK,2010-01-01,
KTOE,0000,B_102010,UK,2011-01-01,
KTOE,0000,B_102010,UK,2012-01-01,
KTOE,0000,B_102010,UK,2013-01-01,
KTOE,0000,B_102010,UK,2014-01-01,
KTOE,0000,B_102010,UK,2015-01-01,
KTOE,0000,B_102010,UK,2016-01-01,
KTOE,0000,B_102010,XK,1990-01-01,
KTOE,0000,B_102010,XK,1991-01-01,
KTOE,0000,B_102010,XK,1992-01-01,
KTOE,0000,B_102010,XK,1993-01-01,
KTOE,0000,B_102010,XK,1994-01-01,
KTOE,0000,B_102010,XK,1995-01-01,
KTOE,0000,B_102010,XK,1996-01-01,
KTOE,0000,B_102010,XK,1997-01-01,
KTOE,0000,B_102010,XK,1998-01-01,
KTOE,0000,B_102010,XK,1999-01-01,
KTOE,0000,B_102010,XK,2000-01-01,
KTOE,0000,B_102010,XK,2001-01-01,
KTOE,0000,B_102010,XK,2002-01-01,
KTOE,0000,B_102010,XK,2003-01-01,
KTOE,0000,B_102010,XK,2004-01-01,
KTOE,0000,B_102010,XK,2005-01-01,
KTOE,0000,B_102010,XK,2006-01-01,
KTOE,0000,B_102010,XK,2007-01-01,
KTOE,0000,B_102010,XK,2008-01-01,
KTOE,0000,B_102010,XK,2009-01-01,
KTOE,0000,B_102010,XK,2010-01-01,
KTOE,0000,B_102010,XK,2011-01-01,
KTOE,0000,B_102010,XK,2012-01-01,
KTOE,0000,B_102010,XK,2013-01-01,
KTOE,0000,B_102010,XK,2014-01-01,
KTOE,0000,B_102010,XK,2015-01-01,
KTOE,0000,B_102010,XK,2016-01-01,
