unit,age,sex,geotime,date,value
PC,Y25-64,F,PT,2000-01-01,3.5
PC,Y25-64,F,PT,2001-01-01,3.6
PC,Y25-64,F,PT,2002-01-01,3.1
PC,Y25-64,F,PT,2003-01-01,3.4
PC,Y25-64,F,PT,2004-01-01,4.4
PC,Y25-64,F,PT,2005-01-01,4.2
PC,Y25-64,F,PT,2006-01-01,4.3
PC,Y25-64,F,PT,2007-01-01,4.5
PC,Y25-64,F,PT,2008-01-01,5.6
PC,Y25-64,F,PT,2009-01-01,6.8
PC,Y25-64,F,PT,2010-01-01,5.7
PC,Y25-64,F,PT,2011-01-01,12.1
PC,Y25-64,F,PT,2012-01-01,10.9
PC,Y25-64,F,PT,2013-01-01,10.1
PC,Y25-64,F,PT,2014-01-01,9.9
PC,Y25-64,F,PT,2015-01-01,9.8
PC,Y25-64,F,PT,2016-01-01,9.7
PC,Y25-64,F,PT,2017-01-01,10.0
PC,Y25-64,F,RO,2000-01-01,0.8
PC,Y25-64,F,RO,2001-01-01,1.0
PC,Y25-64,F,RO,2002-01-01,1.0
PC,Y25-64,F,RO,2003-01-01,1.2
PC,Y25-64,F,RO,2004-01-01,1.4
PC,Y25-64,F,RO,2005-01-01,1.6
PC,Y25-64,F,RO,2006-01-01,1.5
PC,Y25-64,F,RO,2007-01-01,1.6
PC,Y25-64,F,RO,2008-01-01,1.9
PC,Y25-64,F,RO,2009-01-01,1.9
PC,Y25-64,F,RO,2010-01-01,1.4
PC,Y25-64,F,RO,2011-01-01,1.5
PC,Y25-64,F,RO,2012-01-01,1.4
PC,Y25-64,F,RO,2013-01-01,1.8
PC,Y25-64,F,RO,2014-01-01,1.4
PC,Y25-64,F,RO,2015-01-01,1.3
PC,Y25-64,F,RO,2016-01-01,1.2
PC,Y25-64,F,RO,2017-01-01,1.0
PC,Y25-64,F,SE,2000-01-01,24.1
PC,Y25-64,F,SE,2001-01-01,19.7
PC,Y25-64,F,SE,2002-01-01,21.2
PC,Y25-64,F,SE,2003-01-01,
PC,Y25-64,F,SE,2004-01-01,
PC,Y25-64,F,SE,2005-01-01,21.9
PC,Y25-64,F,SE,2006-01-01,24.2
PC,Y25-64,F,SE,2007-01-01,24.7
PC,Y25-64,F,SE,2008-01-01,28.9
PC,Y25-64,F,SE,2009-01-01,28.8
PC,Y25-64,F,SE,2010-01-01,31.3
PC,Y25-64,F,SE,2011-01-01,32.0
PC,Y25-64,F,SE,2012-01-01,33.9
PC,Y25-64,F,SE,2013-01-01,35.5
PC,Y25-64,F,SE,2014-01-01,36.3
PC,Y25-64,F,SE,2015-01-01,36.7
PC,Y25-64,F,SE,2016-01-01,36.7
PC,Y25-64,F,SE,2017-01-01,37.5
PC,Y25-64,F,SI,2000-01-01,
PC,Y25-64,F,SI,2001-01-01,7.9
PC,Y25-64,F,SI,2002-01-01,8.9
PC,Y25-64,F,SI,2003-01-01,14.7
PC,Y25-64,F,SI,2004-01-01,17.6
PC,Y25-64,F,SI,2005-01-01,17.2
PC,Y25-64,F,SI,2006-01-01,16.5
PC,Y25-64,F,SI,2007-01-01,16.3
PC,Y25-64,F,SI,2008-01-01,15.7
PC,Y25-64,F,SI,2009-01-01,16.6
PC,Y25-64,F,SI,2010-01-01,18.5
PC,Y25-64,F,SI,2011-01-01,18.3
PC,Y25-64,F,SI,2012-01-01,16.2
PC,Y25-64,F,SI,2013-01-01,14.6
PC,Y25-64,F,SI,2014-01-01,13.8
PC,Y25-64,F,SI,2015-01-01,13.3
PC,Y25-64,F,SI,2016-01-01,13.2
PC,Y25-64,F,SI,2017-01-01,14.1
PC,Y25-64,F,SK,2000-01-01,
PC,Y25-64,F,SK,2001-01-01,
PC,Y25-64,F,SK,2002-01-01,8.8
PC,Y25-64,F,SK,2003-01-01,3.9
PC,Y25-64,F,SK,2004-01-01,4.8
PC,Y25-64,F,SK,2005-01-01,5.0
PC,Y25-64,F,SK,2006-01-01,4.6
PC,Y25-64,F,SK,2007-01-01,4.6
PC,Y25-64,F,SK,2008-01-01,4.4
PC,Y25-64,F,SK,2009-01-01,3.7
PC,Y25-64,F,SK,2010-01-01,3.7
PC,Y25-64,F,SK,2011-01-01,4.6
PC,Y25-64,F,SK,2012-01-01,3.7
PC,Y25-64,F,SK,2013-01-01,3.3
PC,Y25-64,F,SK,2014-01-01,3.2
PC,Y25-64,F,SK,2015-01-01,3.4
PC,Y25-64,F,SK,2016-01-01,3.2
PC,Y25-64,F,SK,2017-01-01,3.3
PC,Y25-64,F,TR,2000-01-01,
PC,Y25-64,F,TR,2001-01-01,
PC,Y25-64,F,TR,2002-01-01,
PC,Y25-64,F,TR,2003-01-01,
PC,Y25-64,F,TR,2004-01-01,
PC,Y25-64,F,TR,2005-01-01,
PC,Y25-64,F,TR,2006-01-01,1.7
PC,Y25-64,F,TR,2007-01-01,1.4
PC,Y25-64,F,TR,2008-01-01,1.8
PC,Y25-64,F,TR,2009-01-01,2.4
PC,Y25-64,F,TR,2010-01-01,2.8
PC,Y25-64,F,TR,2011-01-01,3.2
PC,Y25-64,F,TR,2012-01-01,3.8
PC,Y25-64,F,TR,2013-01-01,4.5
PC,Y25-64,F,TR,2014-01-01,5.5
PC,Y25-64,F,TR,2015-01-01,5.3
PC,Y25-64,F,TR,2016-01-01,5.6
PC,Y25-64,F,TR,2017-01-01,5.6
PC,Y25-64,F,UK,2000-01-01,23.6
PC,Y25-64,F,UK,2001-01-01,24.4
PC,Y25-64,F,UK,2002-01-01,24.9
PC,Y25-64,F,UK,2003-01-01,31.1
PC,Y25-64,F,UK,2004-01-01,33.1
PC,Y25-64,F,UK,2005-01-01,32.1
PC,Y25-64,F,UK,2006-01-01,32.2
PC,Y25-64,F,UK,2007-01-01,23.9
PC,Y25-64,F,UK,2008-01-01,23.9
PC,Y25-64,F,UK,2009-01-01,24.1
PC,Y25-64,F,UK,2010-01-01,23.3
PC,Y25-64,F,UK,2011-01-01,18.2
PC,Y25-64,F,UK,2012-01-01,18.0
PC,Y25-64,F,UK,2013-01-01,18.3
PC,Y25-64,F,UK,2014-01-01,18.0
PC,Y25-64,F,UK,2015-01-01,17.5
PC,Y25-64,F,UK,2016-01-01,15.8
PC,Y25-64,F,UK,2017-01-01,15.8
PC,Y25-64,M,AT,2000-01-01,9.2
PC,Y25-64,M,AT,2001-01-01,8.7
PC,Y25-64,M,AT,2002-01-01,7.6
PC,Y25-64,M,AT,2003-01-01,8.6
PC,Y25-64,M,AT,2004-01-01,11.0
PC,Y25-64,M,AT,2005-01-01,12.3
PC,Y25-64,M,AT,2006-01-01,12.4
PC,Y25-64,M,AT,2007-01-01,11.7
PC,Y25-64,M,AT,2008-01-01,12.4
PC,Y25-64,M,AT,2009-01-01,12.9
PC,Y25-64,M,AT,2010-01-01,12.8
PC,Y25-64,M,AT,2011-01-01,12.3
PC,Y25-64,M,AT,2012-01-01,13.2
PC,Y25-64,M,AT,2013-01-01,12.8
PC,Y25-64,M,AT,2014-01-01,13.2
PC,Y25-64,M,AT,2015-01-01,13.3
PC,Y25-64,M,AT,2016-01-01,13.5
PC,Y25-64,M,AT,2017-01-01,14.2
PC,Y25-64,M,BE,2000-01-01,6.7
PC,Y25-64,M,BE,2001-01-01,6.9
PC,Y25-64,M,BE,2002-01-01,5.9
PC,Y25-64,M,BE,2003-01-01,7.0
PC,Y25-64,M,BE,2004-01-01,8.7
PC,Y25-64,M,BE,2005-01-01,8.2
PC,Y25-64,M,BE,2006-01-01,7.7
PC,Y25-64,M,BE,2007-01-01,7.2
PC,Y25-64,M,BE,2008-01-01,6.7
PC,Y25-64,M,BE,2009-01-01,6.6
PC,Y25-64,M,BE,2010-01-01,7.2
PC,Y25-64,M,BE,2011-01-01,7.0
PC,Y25-64,M,BE,2012-01-01,6.5
PC,Y25-64,M,BE,2013-01-01,6.7
PC,Y25-64,M,BE,2014-01-01,6.9
PC,Y25-64,M,BE,2015-01-01,6.5
PC,Y25-64,M,BE,2016-01-01,6.5
PC,Y25-64,M,BE,2017-01-01,8.1
PC,Y25-64,M,BG,2000-01-01,
PC,Y25-64,M,BG,2001-01-01,1.3
PC,Y25-64,M,BG,2002-01-01,1.2
PC,Y25-64,M,BG,2003-01-01,1.1
PC,Y25-64,M,BG,2004-01-01,1.2
PC,Y25-64,M,BG,2005-01-01,1.3
PC,Y25-64,M,BG,2006-01-01,1.6
PC,Y25-64,M,BG,2007-01-01,1.7
PC,Y25-64,M,BG,2008-01-01,1.5
PC,Y25-64,M,BG,2009-01-01,1.4
PC,Y25-64,M,BG,2010-01-01,1.5
PC,Y25-64,M,BG,2011-01-01,1.5
PC,Y25-64,M,BG,2012-01-01,1.7
PC,Y25-64,M,BG,2013-01-01,1.9
PC,Y25-64,M,BG,2014-01-01,1.8
PC,Y25-64,M,BG,2015-01-01,1.9
PC,Y25-64,M,BG,2016-01-01,2.1
PC,Y25-64,M,BG,2017-01-01,2.2
PC,Y25-64,M,CH,2000-01-01,40.0
PC,Y25-64,M,CH,2001-01-01,42.4
PC,Y25-64,M,CH,2002-01-01,40.8
PC,Y25-64,M,CH,2003-01-01,25.3
PC,Y25-64,M,CH,2004-01-01,29.7
PC,Y25-64,M,CH,2005-01-01,27.4
PC,Y25-64,M,CH,2006-01-01,21.7
PC,Y25-64,M,CH,2007-01-01,26.2
PC,Y25-64,M,CH,2008-01-01,27.6
PC,Y25-64,M,CH,2009-01-01,22.8
PC,Y25-64,M,CH,2010-01-01,30.6
PC,Y25-64,M,CH,2011-01-01,30.0
PC,Y25-64,M,CH,2012-01-01,30.1
PC,Y25-64,M,CH,2013-01-01,30.0
PC,Y25-64,M,CH,2014-01-01,30.8
PC,Y25-64,M,CH,2015-01-01,31.5
PC,Y25-64,M,CH,2016-01-01,31.7
PC,Y25-64,M,CH,2017-01-01,31.9
PC,Y25-64,M,CY,2000-01-01,3.1
PC,Y25-64,M,CY,2001-01-01,3.4
PC,Y25-64,M,CY,2002-01-01,3.6
PC,Y25-64,M,CY,2003-01-01,7.1
PC,Y25-64,M,CY,2004-01-01,9.0
PC,Y25-64,M,CY,2005-01-01,5.4
PC,Y25-64,M,CY,2006-01-01,6.8
PC,Y25-64,M,CY,2007-01-01,8.5
PC,Y25-64,M,CY,2008-01-01,8.6
PC,Y25-64,M,CY,2009-01-01,8.4
PC,Y25-64,M,CY,2010-01-01,7.9
PC,Y25-64,M,CY,2011-01-01,7.7
PC,Y25-64,M,CY,2012-01-01,7.4
PC,Y25-64,M,CY,2013-01-01,7.0
PC,Y25-64,M,CY,2014-01-01,6.7
PC,Y25-64,M,CY,2015-01-01,6.9
PC,Y25-64,M,CY,2016-01-01,6.7
PC,Y25-64,M,CY,2017-01-01,6.7
PC,Y25-64,M,CZ,2000-01-01,
PC,Y25-64,M,CZ,2001-01-01,
PC,Y25-64,M,CZ,2002-01-01,5.8
PC,Y25-64,M,CZ,2003-01-01,4.8
PC,Y25-64,M,CZ,2004-01-01,5.5
PC,Y25-64,M,CZ,2005-01-01,5.2
PC,Y25-64,M,CZ,2006-01-01,5.6
PC,Y25-64,M,CZ,2007-01-01,5.8
PC,Y25-64,M,CZ,2008-01-01,8.0
PC,Y25-64,M,CZ,2009-01-01,6.9
PC,Y25-64,M,CZ,2010-01-01,7.6
PC,Y25-64,M,CZ,2011-01-01,11.4
PC,Y25-64,M,CZ,2012-01-01,10.8
PC,Y25-64,M,CZ,2013-01-01,10.0
PC,Y25-64,M,CZ,2014-01-01,9.3
PC,Y25-64,M,CZ,2015-01-01,8.3
PC,Y25-64,M,CZ,2016-01-01,8.6
PC,Y25-64,M,CZ,2017-01-01,9.6
PC,Y25-64,M,DE,2000-01-01,5.6
PC,Y25-64,M,DE,2001-01-01,5.7
PC,Y25-64,M,DE,2002-01-01,6.1
PC,Y25-64,M,DE,2003-01-01,6.4
PC,Y25-64,M,DE,2004-01-01,7.8
PC,Y25-64,M,DE,2005-01-01,8.0
PC,Y25-64,M,DE,2006-01-01,7.7
PC,Y25-64,M,DE,2007-01-01,8.0
PC,Y25-64,M,DE,2008-01-01,8.2
PC,Y25-64,M,DE,2009-01-01,8.1
PC,Y25-64,M,DE,2010-01-01,7.9
PC,Y25-64,M,DE,2011-01-01,7.9
PC,Y25-64,M,DE,2012-01-01,8.1
PC,Y25-64,M,DE,2013-01-01,7.9
PC,Y25-64,M,DE,2014-01-01,8.1
PC,Y25-64,M,DE,2015-01-01,8.2
PC,Y25-64,M,DE,2016-01-01,8.7
PC,Y25-64,M,DE,2017-01-01,8.7
PC,Y25-64,M,DK,2000-01-01,17.1
PC,Y25-64,M,DK,2001-01-01,16.1
PC,Y25-64,M,DK,2002-01-01,15.6
PC,Y25-64,M,DK,2003-01-01,21.0
PC,Y25-64,M,DK,2004-01-01,22.1
PC,Y25-64,M,DK,2005-01-01,23.6
PC,Y25-64,M,DK,2006-01-01,24.6
PC,Y25-64,M,DK,2007-01-01,23.9
PC,Y25-64,M,DK,2008-01-01,24.8
PC,Y25-64,M,DK,2009-01-01,25.3
PC,Y25-64,M,DK,2010-01-01,26.0
PC,Y25-64,M,DK,2011-01-01,25.6
PC,Y25-64,M,DK,2012-01-01,25.4
PC,Y25-64,M,DK,2013-01-01,25.7
PC,Y25-64,M,DK,2014-01-01,26.1
PC,Y25-64,M,DK,2015-01-01,25.3
PC,Y25-64,M,DK,2016-01-01,22.8
PC,Y25-64,M,DK,2017-01-01,22.3
PC,Y25-64,M,EA18,2000-01-01,5.4
PC,Y25-64,M,EA18,2001-01-01,5.3
PC,Y25-64,M,EA18,2002-01-01,5.2
PC,Y25-64,M,EA18,2003-01-01,6.3
PC,Y25-64,M,EA18,2004-01-01,6.9
PC,Y25-64,M,EA18,2005-01-01,7.6
PC,Y25-64,M,EA18,2006-01-01,7.6
PC,Y25-64,M,EA18,2007-01-01,7.7
PC,Y25-64,M,EA18,2008-01-01,7.9
PC,Y25-64,M,EA18,2009-01-01,7.7
PC,Y25-64,M,EA18,2010-01-01,7.7
PC,Y25-64,M,EA18,2011-01-01,7.9
PC,Y25-64,M,EA18,2012-01-01,8.1
PC,Y25-64,M,EA18,2013-01-01,9.9
PC,Y25-64,M,EA18,2014-01-01,10.2
PC,Y25-64,M,EA18,2015-01-01,10.1
PC,Y25-64,M,EA18,2016-01-01,10.4
PC,Y25-64,M,EA18,2017-01-01,10.5
PC,Y25-64,M,EA19,2000-01-01,5.4
PC,Y25-64,M,EA19,2001-01-01,5.2
PC,Y25-64,M,EA19,2002-01-01,5.2
PC,Y25-64,M,EA19,2003-01-01,6.2
PC,Y25-64,M,EA19,2004-01-01,6.9
PC,Y25-64,M,EA19,2005-01-01,7.6
PC,Y25-64,M,EA19,2006-01-01,7.6
PC,Y25-64,M,EA19,2007-01-01,7.7
PC,Y25-64,M,EA19,2008-01-01,7.8
PC,Y25-64,M,EA19,2009-01-01,7.7
PC,Y25-64,M,EA19,2010-01-01,7.6
PC,Y25-64,M,EA19,2011-01-01,7.9
PC,Y25-64,M,EA19,2012-01-01,8.1
PC,Y25-64,M,EA19,2013-01-01,9.8
PC,Y25-64,M,EA19,2014-01-01,10.2
PC,Y25-64,M,EA19,2015-01-01,10.0
PC,Y25-64,M,EA19,2016-01-01,10.4
PC,Y25-64,M,EA19,2017-01-01,10.5
PC,Y25-64,M,EE,2000-01-01,4.8
PC,Y25-64,M,EE,2001-01-01,3.6
PC,Y25-64,M,EE,2002-01-01,3.5
PC,Y25-64,M,EE,2003-01-01,5.1
PC,Y25-64,M,EE,2004-01-01,5.4
PC,Y25-64,M,EE,2005-01-01,4.5
PC,Y25-64,M,EE,2006-01-01,4.3
PC,Y25-64,M,EE,2007-01-01,4.5
PC,Y25-64,M,EE,2008-01-01,6.6
PC,Y25-64,M,EE,2009-01-01,7.5
PC,Y25-64,M,EE,2010-01-01,8.6
PC,Y25-64,M,EE,2011-01-01,9.2
PC,Y25-64,M,EE,2012-01-01,10.7
PC,Y25-64,M,EE,2013-01-01,9.8
PC,Y25-64,M,EE,2014-01-01,9.2
PC,Y25-64,M,EE,2015-01-01,10.6
PC,Y25-64,M,EE,2016-01-01,12.9
PC,Y25-64,M,EE,2017-01-01,13.7
PC,Y25-64,M,EL,2000-01-01,1.0
PC,Y25-64,M,EL,2001-01-01,1.2
PC,Y25-64,M,EL,2002-01-01,1.1
PC,Y25-64,M,EL,2003-01-01,2.6
PC,Y25-64,M,EL,2004-01-01,1.8
PC,Y25-64,M,EL,2005-01-01,2.0
PC,Y25-64,M,EL,2006-01-01,2.2
PC,Y25-64,M,EL,2007-01-01,2.4
PC,Y25-64,M,EL,2008-01-01,3.0
PC,Y25-64,M,EL,2009-01-01,3.5
PC,Y25-64,M,EL,2010-01-01,3.4
PC,Y25-64,M,EL,2011-01-01,2.9
PC,Y25-64,M,EL,2012-01-01,3.5
PC,Y25-64,M,EL,2013-01-01,3.3
PC,Y25-64,M,EL,2014-01-01,3.4
PC,Y25-64,M,EL,2015-01-01,3.3
PC,Y25-64,M,EL,2016-01-01,4.0
PC,Y25-64,M,EL,2017-01-01,4.7
PC,Y25-64,M,ES,2000-01-01,4.1
PC,Y25-64,M,ES,2001-01-01,4.0
PC,Y25-64,M,ES,2002-01-01,4.0
PC,Y25-64,M,ES,2003-01-01,4.4
PC,Y25-64,M,ES,2004-01-01,4.3
PC,Y25-64,M,ES,2005-01-01,9.8
PC,Y25-64,M,ES,2006-01-01,9.6
PC,Y25-64,M,ES,2007-01-01,9.6
PC,Y25-64,M,ES,2008-01-01,9.7
PC,Y25-64,M,ES,2009-01-01,9.8
PC,Y25-64,M,ES,2010-01-01,10.3
PC,Y25-64,M,ES,2011-01-01,10.3
PC,Y25-64,M,ES,2012-01-01,10.2
PC,Y25-64,M,ES,2013-01-01,10.5
PC,Y25-64,M,ES,2014-01-01,9.4
PC,Y25-64,M,ES,2015-01-01,9.2
PC,Y25-64,M,ES,2016-01-01,8.6
PC,Y25-64,M,ES,2017-01-01,9.2
PC,Y25-64,M,EU27,2000-01-01,6.7
PC,Y25-64,M,EU27,2001-01-01,6.6
PC,Y25-64,M,EU27,2002-01-01,6.6
PC,Y25-64,M,EU27,2003-01-01,7.9
PC,Y25-64,M,EU27,2004-01-01,8.5
PC,Y25-64,M,EU27,2005-01-01,8.9
PC,Y25-64,M,EU27,2006-01-01,8.8
PC,Y25-64,M,EU27,2007-01-01,8.6
PC,Y25-64,M,EU27,2008-01-01,8.7
PC,Y25-64,M,EU27,2009-01-01,8.6
PC,Y25-64,M,EU27,2010-01-01,8.5
PC,Y25-64,M,EU27,2011-01-01,8.4
PC,Y25-64,M,EU27,2012-01-01,8.5
PC,Y25-64,M,EU27,2013-01-01,9.8
PC,Y25-64,M,EU27,2014-01-01,10.0
PC,Y25-64,M,EU27,2015-01-01,9.8
PC,Y25-64,M,EU27,2016-01-01,9.9
PC,Y25-64,M,EU27,2017-01-01,10.0
PC,Y25-64,M,EU28,2000-01-01,
PC,Y25-64,M,EU28,2001-01-01,
PC,Y25-64,M,EU28,2002-01-01,6.6
PC,Y25-64,M,EU28,2003-01-01,7.8
PC,Y25-64,M,EU28,2004-01-01,8.5
PC,Y25-64,M,EU28,2005-01-01,8.8
PC,Y25-64,M,EU28,2006-01-01,8.7
PC,Y25-64,M,EU28,2007-01-01,8.5
PC,Y25-64,M,EU28,2008-01-01,8.6
PC,Y25-64,M,EU28,2009-01-01,8.6
PC,Y25-64,M,EU28,2010-01-01,8.4
PC,Y25-64,M,EU28,2011-01-01,8.3
PC,Y25-64,M,EU28,2012-01-01,8.5
PC,Y25-64,M,EU28,2013-01-01,9.7
PC,Y25-64,M,EU28,2014-01-01,9.9
PC,Y25-64,M,EU28,2015-01-01,9.7
PC,Y25-64,M,EU28,2016-01-01,9.8
PC,Y25-64,M,EU28,2017-01-01,10.0
PC,Y25-64,M,FI,2000-01-01,15.5
PC,Y25-64,M,FI,2001-01-01,14.7
PC,Y25-64,M,FI,2002-01-01,14.5
PC,Y25-64,M,FI,2003-01-01,18.6
PC,Y25-64,M,FI,2004-01-01,19.2
PC,Y25-64,M,FI,2005-01-01,19.0
PC,Y25-64,M,FI,2006-01-01,19.3
PC,Y25-64,M,FI,2007-01-01,19.4
PC,Y25-64,M,FI,2008-01-01,19.3
PC,Y25-64,M,FI,2009-01-01,18.5
PC,Y25-64,M,FI,2010-01-01,18.9
PC,Y25-64,M,FI,2011-01-01,19.9
PC,Y25-64,M,FI,2012-01-01,20.7
PC,Y25-64,M,FI,2013-01-01,21.1
PC,Y25-64,M,FI,2014-01-01,21.6
PC,Y25-64,M,FI,2015-01-01,21.8
PC,Y25-64,M,FI,2016-01-01,22.6
PC,Y25-64,M,FI,2017-01-01,23.3
PC,Y25-64,M,FR,2000-01-01,2.6
PC,Y25-64,M,FR,2001-01-01,2.5
PC,Y25-64,M,FR,2002-01-01,2.4
PC,Y25-64,M,FR,2003-01-01,6.7
PC,Y25-64,M,FR,2004-01-01,5.8
PC,Y25-64,M,FR,2005-01-01,5.6
PC,Y25-64,M,FR,2006-01-01,5.9
PC,Y25-64,M,FR,2007-01-01,5.6
PC,Y25-64,M,FR,2008-01-01,5.6
PC,Y25-64,M,FR,2009-01-01,5.2
PC,Y25-64,M,FR,2010-01-01,4.5
PC,Y25-64,M,FR,2011-01-01,5.1
PC,Y25-64,M,FR,2012-01-01,5.4
PC,Y25-64,M,FR,2013-01-01,15.5
PC,Y25-64,M,FR,2014-01-01,16.0
PC,Y25-64,M,FR,2015-01-01,15.9
PC,Y25-64,M,FR,2016-01-01,16.3
PC,Y25-64,M,FR,2017-01-01,16.2
PC,Y25-64,M,HR,2000-01-01,
PC,Y25-64,M,HR,2001-01-01,
PC,Y25-64,M,HR,2002-01-01,2.0
PC,Y25-64,M,HR,2003-01-01,1.8
PC,Y25-64,M,HR,2004-01-01,1.8
PC,Y25-64,M,HR,2005-01-01,2.0
PC,Y25-64,M,HR,2006-01-01,3.3
PC,Y25-64,M,HR,2007-01-01,2.5
PC,Y25-64,M,HR,2008-01-01,2.4
PC,Y25-64,M,HR,2009-01-01,3.2
PC,Y25-64,M,HR,2010-01-01,3.0
PC,Y25-64,M,HR,2011-01-01,2.9
PC,Y25-64,M,HR,2012-01-01,2.9
PC,Y25-64,M,HR,2013-01-01,3.0
PC,Y25-64,M,HR,2014-01-01,2.6
PC,Y25-64,M,HR,2015-01-01,2.7
PC,Y25-64,M,HR,2016-01-01,3.1
PC,Y25-64,M,HR,2017-01-01,2.1
PC,Y25-64,M,HU,2000-01-01,2.4
PC,Y25-64,M,HU,2001-01-01,2.2
PC,Y25-64,M,HU,2002-01-01,2.6
PC,Y25-64,M,HU,2003-01-01,4.0
PC,Y25-64,M,HU,2004-01-01,3.4
PC,Y25-64,M,HU,2005-01-01,3.2
PC,Y25-64,M,HU,2006-01-01,3.4
PC,Y25-64,M,HU,2007-01-01,3.3
PC,Y25-64,M,HU,2008-01-01,2.9
PC,Y25-64,M,HU,2009-01-01,2.7
PC,Y25-64,M,HU,2010-01-01,2.9
PC,Y25-64,M,HU,2011-01-01,2.8
PC,Y25-64,M,HU,2012-01-01,2.7
PC,Y25-64,M,HU,2013-01-01,3.1
PC,Y25-64,M,HU,2014-01-01,3.0
PC,Y25-64,M,HU,2015-01-01,6.8
PC,Y25-64,M,HU,2016-01-01,5.6
PC,Y25-64,M,HU,2017-01-01,5.9
PC,Y25-64,M,IE,2000-01-01,
PC,Y25-64,M,IE,2001-01-01,
PC,Y25-64,M,IE,2002-01-01,4.7
PC,Y25-64,M,IE,2003-01-01,5.1
PC,Y25-64,M,IE,2004-01-01,5.1
PC,Y25-64,M,IE,2005-01-01,6.2
PC,Y25-64,M,IE,2006-01-01,6.0
PC,Y25-64,M,IE,2007-01-01,6.5
PC,Y25-64,M,IE,2008-01-01,6.2
PC,Y25-64,M,IE,2009-01-01,6.0
PC,Y25-64,M,IE,2010-01-01,6.7
PC,Y25-64,M,IE,2011-01-01,6.8
PC,Y25-64,M,IE,2012-01-01,7.1
PC,Y25-64,M,IE,2013-01-01,7.2
PC,Y25-64,M,IE,2014-01-01,6.2
PC,Y25-64,M,IE,2015-01-01,5.8
PC,Y25-64,M,IE,2016-01-01,5.9
PC,Y25-64,M,IE,2017-01-01,7.8
PC,Y25-64,M,IS,2000-01-01,20.4
PC,Y25-64,M,IS,2001-01-01,19.0
PC,Y25-64,M,IS,2002-01-01,20.4
PC,Y25-64,M,IS,2003-01-01,25.0
PC,Y25-64,M,IS,2004-01-01,19.6
PC,Y25-64,M,IS,2005-01-01,21.6
PC,Y25-64,M,IS,2006-01-01,22.4
PC,Y25-64,M,IS,2007-01-01,22.4
PC,Y25-64,M,IS,2008-01-01,20.1
PC,Y25-64,M,IS,2009-01-01,20.4
PC,Y25-64,M,IS,2010-01-01,21.3
PC,Y25-64,M,IS,2011-01-01,23.3
PC,Y25-64,M,IS,2012-01-01,24.2
PC,Y25-64,M,IS,2013-01-01,22.9
PC,Y25-64,M,IS,2014-01-01,21.9
PC,Y25-64,M,IS,2015-01-01,23.5
PC,Y25-64,M,IS,2016-01-01,21.3
PC,Y25-64,M,IS,2017-01-01,20.4
PC,Y25-64,M,IT,2000-01-01,4.8
PC,Y25-64,M,IT,2001-01-01,4.4
PC,Y25-64,M,IT,2002-01-01,4.2
PC,Y25-64,M,IT,2003-01-01,4.2
PC,Y25-64,M,IT,2004-01-01,5.9
PC,Y25-64,M,IT,2005-01-01,5.4
PC,Y25-64,M,IT,2006-01-01,5.7
PC,Y25-64,M,IT,2007-01-01,5.8
PC,Y25-64,M,IT,2008-01-01,6.0
PC,Y25-64,M,IT,2009-01-01,5.7
PC,Y25-64,M,IT,2010-01-01,5.9
PC,Y25-64,M,IT,2011-01-01,5.3
PC,Y25-64,M,IT,2012-01-01,6.1
PC,Y25-64,M,IT,2013-01-01,5.8
PC,Y25-64,M,IT,2014-01-01,7.8
PC,Y25-64,M,IT,2015-01-01,6.9
PC,Y25-64,M,IT,2016-01-01,7.8
PC,Y25-64,M,IT,2017-01-01,7.5
PC,Y25-64,M,LT,2000-01-01,1.9
PC,Y25-64,M,LT,2001-01-01,2.3
PC,Y25-64,M,LT,2002-01-01,1.9
PC,Y25-64,M,LT,2003-01-01,2.8
PC,Y25-64,M,LT,2004-01-01,4.3
PC,Y25-64,M,LT,2005-01-01,4.3
PC,Y25-64,M,LT,2006-01-01,3.1
PC,Y25-64,M,LT,2007-01-01,3.7
PC,Y25-64,M,LT,2008-01-01,3.7
PC,Y25-64,M,LT,2009-01-01,3.7
PC,Y25-64,M,LT,2010-01-01,3.5
PC,Y25-64,M,LT,2011-01-01,4.5
PC,Y25-64,M,LT,2012-01-01,4.5
PC,Y25-64,M,LT,2013-01-01,5.2
PC,Y25-64,M,LT,2014-01-01,4.6
PC,Y25-64,M,LT,2015-01-01,5.1
PC,Y25-64,M,LT,2016-01-01,5.1
PC,Y25-64,M,LT,2017-01-01,4.4
PC,Y25-64,M,LU,2000-01-01,5.7
PC,Y25-64,M,LU,2001-01-01,5.9
PC,Y25-64,M,LU,2002-01-01,8.9
PC,Y25-64,M,LU,2003-01-01,6.8
PC,Y25-64,M,LU,2004-01-01,9.5
PC,Y25-64,M,LU,2005-01-01,8.5
PC,Y25-64,M,LU,2006-01-01,7.7
PC,Y25-64,M,LU,2007-01-01,6.8
PC,Y25-64,M,LU,2008-01-01,7.8
PC,Y25-64,M,LU,2009-01-01,13.8
PC,Y25-64,M,LU,2010-01-01,12.9
PC,Y25-64,M,LU,2011-01-01,14.5
PC,Y25-64,M,LU,2012-01-01,14.3
PC,Y25-64,M,LU,2013-01-01,14.0
PC,Y25-64,M,LU,2014-01-01,13.9
PC,Y25-64,M,LU,2015-01-01,18.2
PC,Y25-64,M,LU,2016-01-01,16.7
PC,Y25-64,M,LU,2017-01-01,16.9
